VisitModeID,ProviderID,LocationID,Acceptingnewpatients,VirtualCare,VisitMode
a4e70bbe-6d5c-4085-9e1f-c36139aa2d2c,9151b1cf-7e9e-4acc-a33c-f47d257a41d7,136fc9b4-66ae-4a0d-8206-2181976377b8,Yes,No,Telehealth
9f436faa-b8ae-4afa-9593-1853bc606d05,629c5c60-0eef-49f0-9492-475b149d5e29,066e6472-1fa4-4501-bca3-4586cda8abfe,No,Yes,In-person
46954aa8-057b-4e8d-b503-4df0e135f860,d33f23c2-eee1-4d41-ac16-51c189d6246f,f8321088-9900-4e38-85cc-4413a533c180,No,No,Telehealth
73ee2ad9-cbc2-4fb0-8efa-9f51ad4be96b,fd65267f-01f8-401d-aaa4-3eb0e3d0b371,e1e3dd41-07e4-4862-9940-79604e031a7d,No,No,Hybrid
81c80ec6-22b8-415b-972c-d34b040c9fed,3dd50f17-43a4-49cd-8520-e1000d8eedfa,aa4fea47-6603-4ed1-a1a9-91f50464f717,No,No,In-person
db0217e8-8b2e-4731-8d90-f95bc03beed6,fe93c498-866e-4569-861b-265421dc9731,849809b0-e8da-47c3-9493-3675c7a1473e,No,No,Telehealth
e0a92d1c-aef1-4c8f-9548-4ef2b123108f,2c222112-b83a-41bf-a19c-9f42358dd8cb,b8433fb5-bf00-44c5-813d-b289607ed7ee,Yes,Yes,Telehealth
41f9aea7-4399-47f4-b956-8091157b4a45,2e95887b-431d-41a4-982a-d5fa76b6382b,6d0b123b-40c3-4d14-af85-6ce43b8a7d95,Yes,Yes,Hybrid
9c0bba8f-a375-49f3-afb5-feb79b8f201c,068bc4fe-2a57-4afc-baab-4dd77e81181f,40859b88-e94e-4fcb-8c0c-06bf1b13983d,Yes,No,Hybrid
24e5945c-5d8d-4bd4-9d6e-3eeee538240a,779365de-54cb-41ab-8deb-413b60cc400b,03f6c494-8133-4947-935f-b09c743b0482,No,Yes,Hybrid
2cf9591c-af08-4f15-a2b7-7d7fa65c97b4,001a9da9-3139-4ece-9631-67f4fa65e9d9,3d583518-c5b0-41d9-8f35-d95c92d23407,No,Yes,Hybrid
c42b8925-eae6-404f-a57a-4d64bc2f88eb,b156cfee-fe17-4da1-bfd1-846f5d188cb0,28936512-bb83-4223-a940-3dfbf7101d01,Yes,No,In-person
f7d7999d-f5e6-4ed0-af7a-0c899cc3904e,3c48de0e-e3c3-4d5e-afcd-38d28e1beedc,da4b1d42-0d92-4110-9bac-b5e64a9b296b,No,Yes,Hybrid
9c7544ff-ea85-403e-b6d8-b7517bb6427b,87792a88-c9e8-4b47-9968-9810aae19e06,dc53ae05-fa54-4ea4-9066-8735af74847d,No,Yes,In-person
ca205635-60a5-44dc-923b-0fc63e3ca26b,bbf9578c-6d75-4768-8dd3-7ff518443070,e6272383-38ee-4073-808d-51ccb5e333c4,No,No,Telehealth
d0a1520e-c0ff-416b-8980-9a73b63e62c4,dae597b3-eb20-47fc-a571-9205c24b4799,f674f716-1ae4-47ca-9938-f886b7b42a9e,Yes,Yes,In-person
d8b47e5c-165f-4751-a86c-c873f2dd0d62,1b3f46be-751c-4920-b11a-94d8e2ba4ab3,acc5ae19-b772-489c-b306-da7b8d1b4d52,Yes,Yes,Hybrid
724e25e1-cc05-4ddc-a3da-0ce0ecf01667,03c0fae1-22a1-424f-aafe-4ec217028469,c81677a8-9e46-4b85-a370-789d5a812844,No,Yes,Hybrid
535dd748-f36f-4c8a-8c38-901e8308c078,fc08957a-a07c-4a35-a93f-f76e6c4e8337,8b32f769-ad7a-4f4b-8f74-a97b68abebb5,Yes,No,Telehealth
cd16f1fd-6a06-4b30-bf3e-75654bdd100a,2b9a987e-8030-45c5-8e48-00329f07ec4f,d5b119ac-a3b8-4cfe-b92e-eef15454d374,No,Yes,Hybrid
fe738613-f564-4be9-87c2-0be1a666302f,2cd7ff2b-8c50-4c82-b6cc-3e8e772f909f,9329cacd-1cf3-46a1-96da-ce3cf6bbf564,Yes,No,Hybrid
b973ea7f-6528-4f09-a5e3-dfc2a3ea3524,b478913b-a700-48ad-88fa-cab8cede4646,536aee29-15f1-411d-b7e7-083ddf6ed094,No,Yes,Telehealth
a7bad2d2-f4c6-49a1-8d12-5bd65425fb2c,420efa48-5029-4d21-9d3c-0f3031745718,8fa98c64-808a-4c03-a74f-28115e694cc4,Yes,No,In-person
47773bb2-9f76-4f57-afb2-df9060f73929,edd7316b-ebbd-4a1c-bf09-f53d5085f768,340c9b54-1c1f-452b-9e34-29d33b80a96c,Yes,No,Telehealth
eede8215-d885-4703-a9ad-07e5244a8e52,82ef367b-9cfc-4b10-99de-32ad46fd13e0,5b9651d8-e134-4e29-a311-1ebd3c391965,No,No,Telehealth
b740936e-dd97-4ab5-8055-52d252c19431,fbb562b7-77af-4f3d-ba3b-831fb49dbe3e,43dcf4fc-c8e4-4128-b388-349420b5d577,No,No,Hybrid
1426863a-b820-45c0-aac3-6e2677c6faea,4692479f-f973-4818-b24b-fe5e7f3d6fd0,181ad43d-43c9-40ee-beb8-4d335987ac2c,Yes,No,Telehealth
a7e1e0e0-c914-4230-8987-c7ed0b583b7b,c4dec2c8-afac-473d-a5bb-61c672782b4c,2f8bc5de-26b8-46cf-992a-0607977c8b0c,Yes,No,Telehealth
41d8e65e-01d3-4c98-836b-454b00821f5b,069165b5-8470-4ed7-bf70-6a528bb5eeb6,82e6507a-0431-4587-8d86-d3c2dbb4c33e,No,No,Hybrid
c2d8894d-bd92-49ad-ba6b-3d7afb1ae103,36b0d3f4-47aa-4d91-b181-79d2265360cc,095ce9e4-5fdf-459e-bb92-ba1628a8c7f9,Yes,No,In-person
2970d342-b98b-40a7-a792-f552cfaade8c,1f823738-7198-43ca-bb31-3261b91d8b3b,4c4e78e7-dcba-49d5-8b88-6eb670967e6d,Yes,No,Telehealth
e8d6a9f4-3cdc-4253-abbf-17b792c98de0,f24359b8-c41c-4386-b873-754da6c6d4d7,64ebeab5-1520-41c0-af60-a7079bb10549,No,No,In-person
59164c06-c36d-42d0-b87a-5cea80919c59,baf90a5a-e2f6-48f5-a543-13188703132b,44c7d5ae-5ec4-4006-ae15-cba249453e51,No,No,In-person
1e3e23a0-28ba-4e75-8e25-fb04d69cda30,91bf0759-dc9a-4ca0-aa18-7e32eb7febb9,41694417-91b8-473b-b220-2c868d9b5352,No,No,Telehealth
43595f7d-6860-4f26-b1f5-77348991be43,b3c624c8-f547-4c4a-b074-58192b021140,354a79f6-7a99-4ef4-9664-05867ca65518,Yes,No,Telehealth
71dd4376-0f65-4e61-b1cf-492c78696c34,c2dedb0d-d5df-413d-8a7d-0dc0068eaaa4,656dd8c3-a7aa-496f-83e2-3f68cd90bf72,No,Yes,In-person
61a53e64-e0ac-4943-8337-e5faa4b981a4,40522b7f-4548-47d2-a936-7cbf85b39ca2,9cf2a2a3-a709-46a4-a703-9462c534e59c,No,Yes,Telehealth
50644a07-4115-4a94-9034-f070040da7e6,e99bc5ba-e3b8-460f-9715-29e899f8c600,eafae2a5-6a65-49f5-8afe-20d4c4e9f207,No,No,Telehealth
2eda56d6-b103-4dac-8706-9e9f5f05da31,53f526a0-b2bd-450f-aeaa-066ae1aa40b4,a24b1e9f-d6fd-4aea-8629-a29373528e3c,Yes,No,Hybrid
df2078b2-03d7-4b64-981a-22eef427811a,b72e3260-5516-4fd9-a4db-21d45aaf66ea,2d8106c5-b7b6-4787-91ef-8c2c94a778ad,No,No,Hybrid
6c966451-3086-4016-8012-82b9cf8d6325,0af16262-32b4-4bd4-ac43-0e0c855f3ea3,d832e34d-e281-469b-a7c0-8acad7628c28,No,Yes,Hybrid
91f0cc38-6767-4133-814c-2cbb65de87e5,2ae98121-cdb2-4537-ad06-2f3a68e3af87,ea6f37f0-f6ca-41b1-a34b-f60c8794719c,No,Yes,In-person
d4e15e19-b8a8-42e7-9918-404a0f5a3f93,fdd54455-13e5-4237-ac9c-e37e30b612f9,f8b3121d-a0dd-4cca-893a-065e69c94149,Yes,No,Hybrid
9208688d-95f1-4c1b-9fa5-2f3c99727f5a,586d185d-34be-4bf0-89c4-2c1794f833da,cac206e5-73f7-4517-957a-c7d3f0ae9ec2,No,No,Hybrid
edb2c0ff-33b0-4404-8165-215b24e99a09,18a7812a-9075-43a1-b6e6-2c99f6d08ee6,07c91787-5bd5-48fd-a04f-16be4509e1a9,No,No,Hybrid
b41ed64b-a4c9-45e3-a7a8-7c16435c1fab,fbe35128-8d19-4d0c-9ae6-b95c9cf6482a,cf970333-7fe1-4667-a5c4-1713bdc1467a,No,No,In-person
6cd38d54-08f1-442c-8043-f18834a26930,3af3458b-77b4-49de-a7b4-fde2b6baaadd,b0af2442-8324-45e9-ac77-59ed3336e4eb,No,No,In-person
ac12680d-7860-4b4b-abe1-8628b6113e48,5d37674a-38b9-49fa-980a-52b7207d85df,ad2170e4-293c-47eb-b19c-d3da4219b36d,No,Yes,Hybrid
f404f1b7-7021-46c4-b8e7-9e826be7b450,c5b3302a-e602-49e9-aa9d-54a2e75e8376,9a86c563-81f9-43b2-94a9-6b2179f58b92,Yes,Yes,Hybrid
d3c34d2d-3f27-4fd3-af0a-d55ccb642f51,fa0ab8c0-dded-428d-99f3-309525a87926,1b9e7779-53e4-488f-84a4-b83b5169d353,No,Yes,In-person
77af5873-2199-4742-ab8c-6830998e6515,ff8ff572-92e2-4cbf-a857-189c8b1708ff,f759c4dd-f954-4973-8f1f-88d0d4ee9542,No,No,Telehealth
fc3191ee-dab6-4784-b80f-6829ae7d73d4,af009c07-a22b-4972-b235-29d9099bdea1,8011ea03-1c7b-4ab0-bde7-381d25fd8dbd,Yes,Yes,Telehealth
db5975d9-5875-4a03-be7d-8dac5f189b76,bfe4d267-1976-45a9-a3e7-3a1f71a87ec2,1e892d9f-8507-48cb-a032-81f14c4d6dc2,Yes,No,Hybrid
6455a671-ef17-4a0c-a357-836d7f3c908c,a0b8a5b4-fe13-4cc7-a433-c5bf00de0052,bcd6fdcb-baf7-4732-9f54-0507405b9198,Yes,Yes,In-person
e1f5f46f-30df-4e69-abc7-1d59e3495415,0a1a1d52-8d9d-480a-8f99-26a5f5ba780a,1f5460f5-cb5d-4de7-bce0-3341019995cf,Yes,No,Hybrid
a115c3db-5406-4cc7-9cc4-03263046f582,1459ac42-43a7-4c96-8969-df446aa30c4c,136fe287-a3be-4544-9583-33dc37d2686a,Yes,No,Hybrid
ba9e8b32-931d-41db-9319-fd3ff3f15893,abddaf50-3c52-40d1-b9f0-9bb7abf23c52,1bedce70-51c8-4641-9985-120fec719d4a,No,No,In-person
dbe852ee-a098-42b6-8ad8-85bf9ef71c77,55c4130f-c015-45c3-8368-faca7d7dcafc,9edc1181-6921-4d16-a9ac-8ff26191313c,No,No,In-person
61cf2d81-5541-4746-8b11-2ca2e0343917,1a4e7056-b860-4c2c-be8e-cb1df67189cc,5586ed19-7d30-4a55-8401-d784722fc123,Yes,Yes,Hybrid
a5e6bdb7-d0e3-42ec-8936-e465f662f676,363f73cd-69c2-4e5b-820f-8971a1a04b5d,c07024ba-e230-444c-8f45-7cc9472297e5,No,Yes,Hybrid
0ae1ac0e-336f-4c27-84e9-2041c8cce3d8,2e5f2cc4-def1-48bc-92aa-dbd0b3dd958d,6961b495-0a78-4784-982c-3c85d65821e9,No,No,In-person
89e5f200-4bc9-4fff-943c-da60653d688b,8d1117f5-ac7d-401e-bcf5-e5a053c6c4d5,d785d821-a29a-4e4e-ac83-0c98598394eb,No,Yes,Hybrid
73f4bd88-0f91-4c80-9a62-392624042f0b,24de8094-805d-40ff-b61b-a5bd19139119,701376b1-4164-4d7e-b6df-8fee06ecc8e1,Yes,Yes,Telehealth
af282082-a324-44da-b6a1-b8e6ab41f53c,5cbec61b-2a94-4a96-84b5-7de2b38b1f15,5ab537ac-9c08-483e-bfe6-a2a5d0395578,Yes,No,In-person
04499b34-95f2-4d0a-ad9c-957d75a1c37d,01d19448-7458-4dc3-a703-419bf0e7e37e,e91950c3-5fc4-4cec-920c-b6bffd8735a0,Yes,No,Hybrid
cdbc97e6-add6-47b2-bfea-ef8bed35dade,3a44fbcd-6754-42a4-ae38-413060e2e508,e34f1abf-71bb-4e7f-aadb-65cd61fb2cf9,No,Yes,Telehealth
9fa3a97a-e92c-4de0-bd0c-a08dc3a024af,ef7a618f-aae7-41f2-a134-16a99e9f63be,fd05092c-f8ab-4790-afc3-61f76ab687b7,Yes,Yes,In-person
62765afa-d464-4847-9c1d-a2bd3dd4a28b,8917b116-cd00-48f4-9204-bd52912df994,5b396f27-5f15-4b02-9ab7-3aa9bfae33f1,Yes,Yes,Hybrid
915808c6-ef19-496c-9c2d-bc6a59fbf19c,32360fa5-8b5a-43b4-b121-d3873f1580c9,67a577a4-a72a-4b89-9edf-1c7db7f157d4,Yes,Yes,In-person
296bc66f-a6a1-48b1-8cb9-761cb05955b0,79e6814e-ecbf-4401-98e3-8d503dc6ca88,c4e3cc82-f5fc-4a9a-8873-6f3cb585e6e8,No,Yes,In-person
0cb0614c-ea40-4d35-8c66-33487f4e67fc,2b968e55-b86f-4133-92cc-8f1dce40122e,f0979fe7-c75d-421e-8349-8d1a734766c8,Yes,Yes,Hybrid
a59d500a-feb8-4cf3-a041-471d8ae5fe4e,fae693b4-7127-4c06-8afb-404c4a2d30c2,fe63f383-d472-41c3-91da-f44a52544aee,Yes,No,In-person
89c731b1-8c42-4d7f-8b74-be0764c7d983,9853e565-c0e2-4d09-a1dc-898ee7eb840e,59d19dae-8400-4518-9b20-1ee2c444a32c,Yes,No,Telehealth
49741af5-629e-4d99-a52b-e1a4f8142725,bf033f16-c376-48ae-84f1-4559c33b8685,12513e9f-cf6c-4e1b-80ac-a9cb6c962ebb,Yes,Yes,Hybrid
2509ad91-1804-4c51-b533-9c2ea94a06f6,cde365c0-1307-4457-83d3-7071e1ae13bc,74c0d546-aed0-4fc3-beed-d1feae4260ce,No,No,In-person
3a097297-88ed-42f8-ab8e-74563d0eb95e,c78e0998-9ff7-4a1f-a335-bb7025db10a2,ca265368-22aa-467e-b00f-5b84da80f408,No,No,In-person
0ea10d88-7655-4328-ac78-ef1385c87a38,68310861-c739-4f85-9752-d02ff06216d0,ff176627-2756-4306-870b-745317e877a7,No,No,Hybrid
ed9fa6d7-44b1-4881-bb44-2c1f4ded63cf,dc4d4fff-f7b0-47c6-b912-9394a26bd6f0,95e0152a-92fb-4a9e-9c26-b73f2a44aacf,No,No,In-person
998cf2c4-ed63-4fb3-b7f1-1f79134ead50,79af60b6-8456-4c14-8ca8-f2138aa01b4d,e9a49a56-6a25-4a92-8076-1b5f025e5d14,Yes,No,Telehealth
ea530af7-97ba-4712-b6ae-b8cb1b8df1b4,2bb5bc47-1e52-4bfe-a0ff-de41e32e3fad,99a5a2d1-f8db-4a39-861b-02feec11668e,No,Yes,Telehealth
0ba77582-442d-42da-800d-ecbe1b91f381,fbf5ffeb-89b8-4328-b487-a1c25f89794f,eb9b5b80-cd00-4042-9944-9a429d22a3aa,Yes,Yes,Telehealth
e916c487-900d-47b1-9122-4d0e477c31dc,03ae89fd-b1f0-4838-8bf0-6b470427c013,a0ee4028-80b8-4096-b4af-90ca97bdfd98,Yes,Yes,Telehealth
22a986c4-17bd-4dcc-bb0d-18649f80e3f8,44b05c07-631d-4e3e-ae9f-d01df00d781e,88618aa4-5c13-40a5-b8c8-09eec2ed59cb,Yes,No,In-person
b3033d8a-5882-4d9d-beb3-1984c9f6d022,edbb85a8-05e9-4434-9271-921ff0800d43,d91e7c3d-abf0-4957-9cd1-278b3daaa336,Yes,No,In-person
d462b8ff-739a-4fa3-b7f5-90e8c2503f61,158de426-c6f0-4244-a14a-677c227c27a2,300d281c-c726-40d6-b2d8-4bcb4dcc38f3,No,No,In-person
2c0a37b7-239b-4dec-bb71-27918a85cc1d,6c346049-7a4a-4092-b266-04d1a89b539a,37ec9bd5-a22d-49b0-8d50-7ea9bdd916ce,Yes,Yes,Hybrid
3552a9ef-0cf8-4793-be3d-c08d1f453e1e,88ceb617-04a5-4e1c-95e2-6583552e877f,22cb306e-22c3-4fae-a7e0-c5e44021705f,Yes,No,Hybrid
85700e3c-b603-4422-bd4c-ee5122fc63fb,7a5988bc-2112-47dc-bf24-d9eab3bf754e,83dc7609-70e7-4969-be61-580cb30671af,Yes,Yes,Telehealth
012cb6a4-38dc-4c1e-a294-06681dea9b81,0b86a8d0-8710-4a76-8df7-301eab2fbfaa,e68547ed-99cc-4e71-95ca-dfe56537dd98,Yes,No,Telehealth
11fd9ef2-725c-4fa7-9004-b9a312498f43,f1d250c9-83a1-446c-bf20-add8fa5e5bfb,83df4286-5911-4786-a30f-5fec5ce87602,Yes,No,In-person
a95e36a1-b1eb-434e-83b7-27d1fd963295,7eb159eb-52a2-4c2e-8774-66cb109a8bae,a72a7be8-578e-41ff-8566-710a23d184ff,Yes,Yes,Hybrid
d0e72990-9f9e-4ca0-a2f7-f1d219133778,28f40245-c5aa-4c07-b5a3-85b17c52025c,5566db51-f063-4d39-a417-97959db7345e,No,No,In-person
83097a6a-1387-40c9-b834-873f384afb30,31487429-69ff-41da-bed5-2348c3427582,f2bb412d-4221-493e-82ec-9271f99027b3,No,Yes,Telehealth
481db9a6-651e-441c-8a6b-b1573a7ace34,58a85f4f-44b5-4a20-8ae4-012352a0fe7a,813fcd32-25ea-4143-be00-2b970a83c0e0,Yes,Yes,In-person
b69c3926-6f39-4756-8a05-7845473729c9,c9185f25-76b5-4d82-b05e-e5fef7009b65,bb8e3db1-04ec-4778-8edd-a5a45ba0b033,Yes,No,In-person
361ac2b5-f4f8-4216-8603-bcdfebf58f1c,a182700f-be1f-48b5-ae9f-af3a9a6d9b85,906498b3-046d-4c40-99da-5f514055870f,Yes,No,Hybrid
3707558d-bb62-444c-a13d-ab77b079e21d,0969ca62-a75b-43e2-b28a-28249254e29c,e415905f-fbbf-40ab-8adf-05121f347ac5,No,No,In-person
dc6531d7-91ce-4ee6-a835-f6053845b46c,31a65a3c-82e2-4dc6-a30c-811ea21b14b9,018711ef-7ad7-4275-bc01-f19fef98f898,No,No,Hybrid
99573ee3-c3fe-4fe1-bed6-615fc813b082,1962a01c-60a5-4c8e-aaa1-4f58258f9e63,49c965ef-6608-4dc9-919d-76b9d7701d9e,Yes,No,In-person
1da915d8-cb0e-4b0e-9746-b2a836e6a61d,552ac329-9512-4dd7-a808-7f6dd8569009,ed3c3952-4099-4c51-ad41-56a53dcff4a2,No,No,In-person
0881ebd0-82dd-4f10-8a72-97234eadf9bc,a2cb74f7-88dd-49a5-9614-812805166fc1,f9661756-f944-441f-8ea3-844a151bb347,No,Yes,Hybrid
5006a4c8-e21e-441d-9a45-f78908161163,80698b5b-141c-49bc-8ad9-5a147c6d9860,978a3e32-5c7b-4003-84f3-5a4357be34a0,No,No,Hybrid
7140cd00-8b19-4ce1-92f2-314ef59f3a5e,681a7671-e889-4a25-a839-77a7f7dfb277,2b2349a4-c093-4826-802d-c5dab92ff5ed,No,Yes,Telehealth
669ba371-8c57-4e3b-9040-82bd83c8f97d,0559ff88-b172-4b94-8542-9933caa98ad0,3a3cd8e4-09c9-497f-b7f5-26606b99375d,Yes,No,Telehealth
13911319-ff1b-4fe4-bb6c-178b1da9676f,43ad91b0-2e93-4fe7-b5ce-8a2f50963689,adc3c459-8921-4a6c-855c-d723433d5a21,No,Yes,Hybrid
9470b823-6c73-4823-90a9-45860fa661ac,ccab51d0-218a-4e93-aa41-8fe03756237e,16664790-031b-4a42-ac7a-bb50674f7e4d,Yes,Yes,In-person
44a3eee2-aecc-43c6-86b5-4666d10e45bb,cb4a04e3-e016-49d1-a0f6-1ced7ca4bbfb,545e72fd-1107-4ad1-8243-04517f5fc363,Yes,Yes,Telehealth
a9b9a483-ea2a-484e-9b6e-95729fbc28ce,5eb69a1b-3aee-4dda-991e-b2ed30e3ca2d,10dfdb57-b6ef-452b-8d1b-dc19e5bb0453,Yes,No,In-person
7a9d3929-410e-4e2b-8fab-af71a1b3ea91,98beeaea-5b97-4e80-92e9-e3c945c173e8,e3f2c7b2-df7d-447c-b865-997336d3fcd6,No,No,In-person
bfff0fcf-be12-420e-b5fc-9f5dc2208bd3,ad44fd86-16c3-430b-a4bf-c40c2fc6b542,e6118531-7e5a-41f2-a342-9bb402724957,No,Yes,In-person
c651dbe4-8dab-4241-833e-d07dd91fdf02,dbf96016-3dbe-4c7b-b8bd-574515326a57,23e9f075-178b-49d8-96b7-44162a5032c8,Yes,No,Hybrid
ab3d28a4-dc7f-41de-85c7-a10a2ba32bd1,319b6500-ea07-44d6-8f3b-f041dd7519a6,53cb5a40-9e41-466a-9671-995ce16a28fa,Yes,No,Telehealth
fef2ef36-43a0-4bb3-84b8-4df63b9afc25,bffb7045-f5ef-4756-908e-05aae0359929,c11150cf-ff94-4b55-9f9c-6d798233560d,Yes,No,Hybrid
07d9a67d-fdf3-4d66-a627-355fdf351d8c,03ce6008-6522-4fa5-b31d-2a2e1cda45d2,7b069586-1b06-43f0-8926-ebca75b7a8f6,Yes,No,In-person
61662887-9e40-4f2d-a17a-5564c41c3039,6f41776f-4d5b-48a9-9390-0bf7bd687905,18280a2a-a521-492d-9d69-9fdc4f038ba6,No,Yes,In-person
ce50f36d-d211-4fd5-81d4-a0898a8b50d6,2a2952b0-fdc2-4e97-b621-af710cf31b5d,d97e6bef-9257-4577-8901-58d2a398fafe,Yes,No,In-person
fc5da356-4c31-4d77-ab7e-5a02e5c60b3a,93fcba45-67e9-458e-9751-a7fa1126b400,ad0a16ef-57b6-4268-b8bc-01310957166e,No,No,Hybrid
2246d0a3-0f65-4c86-8e10-997788aa4a85,c4caf200-f7f9-4fac-a9a9-f92a529c2e53,d25d6490-e558-4ec6-a860-e3b0caf557d9,Yes,No,In-person
29b90d23-d27c-496e-bc77-2bd1d16b9983,78fba327-e542-40d2-a885-561f1fc4f62e,a11d08af-ba09-44eb-b185-e0dbb509fc5e,Yes,Yes,Telehealth
3d8fca7f-8d96-4fae-89ec-35ceb48dc5bd,d36919be-c3f9-4510-a8aa-c03e8e5026c9,12a6ae6f-91ad-48fc-b9ac-7bde7674a5a1,Yes,Yes,In-person
12a1e441-5fb0-423f-8225-5cb9727d056e,7d1f3d07-271b-43b0-9fbe-e0958b4f1ee1,d663afcb-ad2d-4525-a49d-cb56321a4f98,No,No,Hybrid
833714fc-3515-4edc-992a-223af334cb20,ab78c8a4-1f37-48fa-a599-41be7ad0267c,417a0ecc-4e70-4daf-b4d2-72d7efb4d06e,No,No,In-person
614624ea-54f0-4c8b-a02e-9ff5a8a146de,83956ace-b06f-4063-a130-852e0518ea23,761b2dc7-8d57-4274-ae94-6fcfa60db9c5,No,No,Telehealth
c3842ce7-a80a-4ff5-b8ea-155a52225f83,3c653b9b-b161-4238-9d6a-58823302aad9,ed62d5f6-3f5a-4228-a3d8-7a674c771f5c,No,No,Hybrid
9c575009-6420-47bd-961a-251b8d065c03,9f09fd7d-007d-4502-8cb6-7ebedb7551f5,2dd36432-be55-47bb-ac59-2f9ffe334ae7,No,Yes,In-person
18ee7848-6d35-4ce9-af7a-9ff4f50ca001,71df6e1f-f038-4490-988d-20547f956495,5ebf3a49-b250-4454-ae25-e6e7d129fd64,No,No,Telehealth
737be3ec-8537-472c-9d06-e9394aa81664,0d8d4b93-df6f-40bd-91a5-709f95ab32da,8bf14a66-7dc2-40fc-946c-091b87d93381,No,No,In-person
d7b0f6b8-9e37-4bd0-bb18-6000a994aa01,e7a3756a-3bf6-4234-8e3d-db6eca2a3048,3f29724d-d21e-4c09-a35f-c2397db51b46,Yes,No,Telehealth
ed9d3c37-030c-435f-a03b-75727ee8d183,a3fed068-82fb-48bc-b377-31e70f12b702,adb82835-256c-48ad-a67a-ffc92f4b4e36,No,No,Telehealth
82113fa8-215c-4eb0-a8e5-eb2e1e57806d,7e532ecc-6e17-4c86-a773-2e5f94446bda,7a57c9e1-a4fe-457b-b9d7-46945c1ab53c,Yes,Yes,In-person
e09d7b40-dc5a-49fa-81b2-1a41d981bf8f,95729510-b092-4416-81a6-a80719e34395,984110b6-03b0-442c-8d09-a4af7ad00c1a,No,No,Telehealth
06f733c4-2923-45bc-892b-bd8f9ee0899e,6231051a-c065-4fa7-9201-e6907913af8d,828e58a3-0fdc-48c7-a2ee-e6e2ebe48065,No,No,In-person
5506c8b6-0a56-4c7b-b587-03d8b565f04f,58db238b-7990-4164-8f99-b5e202ce3272,27f4edf3-5c7b-461f-b837-0ffc1fad7b48,No,No,In-person
4ea67c31-0345-46df-b827-b6e8880fdcef,e13b2c81-bef5-46c8-85e5-112a83a9d9a8,e47d1066-828d-4789-b043-4d4524c4120d,Yes,No,Telehealth
8036776f-dc2f-4b5a-85cf-3fea5863988b,b370d00d-93eb-436b-a959-72b5343cefb3,727e23b8-8801-4563-be2b-e46820377eb6,Yes,Yes,Hybrid
1c0b0e67-ac2b-4247-b409-f5e03f538d9c,21a6e170-7d3d-44e0-8035-626543d38be2,f583ab2c-b219-47c4-a5fa-906e9d3117c6,No,Yes,In-person
6978dc90-c8e1-4d52-9831-9de3ce9a0bfd,90c1a034-21aa-4586-b20f-b83e75af6c87,2cbf4869-2701-4b43-b647-acf2af08a15c,Yes,No,Hybrid
329d82dc-3085-4915-ad43-90df4db3beba,4238e151-fdc3-44b1-b55d-0017f5d1b39c,5607219a-21ef-4178-9500-7ed9a0b4ab55,Yes,Yes,Hybrid
abf6f61a-44fe-4c96-a74f-579614df3c1f,548cb546-c507-4531-adf6-846cec00d056,9eca6ac4-d02a-4b80-ade0-f8d7d68aac31,No,No,Telehealth
37595f2c-d1da-4b91-bbf8-aa51e634c20f,5ecd6abe-8205-41a1-aad8-0a16c7bf6a6b,03914d78-8075-4c9f-b433-45541944f306,Yes,No,In-person
61559b9a-7d46-4a7a-80cf-f8c4d5347620,70b8816b-09b4-4026-a943-444d7ce06a84,7988488f-2945-4cb2-8e8e-bf88e22115a9,No,Yes,Hybrid
c90e4c45-e9e0-484f-b90a-6e7a974b7463,b0830e62-cb19-4640-b4ce-184b3b8ab6e4,4d9d81db-c585-4a10-b201-091ab5053a02,No,Yes,In-person
6e1a00a6-153e-4540-af6f-15e7c6595ed7,451e5d0d-b1de-4ff6-a50c-0c7d2bfb820c,249866df-b969-4214-8dad-d0aca3183315,Yes,Yes,In-person
56cd40ad-834c-492a-94ff-b3693cd87ed7,aa911933-d823-4aa2-b659-79c01dc408a3,3be8846d-8011-4c05-871c-8355081a5e47,No,Yes,Hybrid
d28c6e5b-6a77-48f4-b723-a66eb31e83c6,a33eb0a2-a229-49c1-a335-720a7d40471f,4d4df938-7d61-4018-9175-9a376182793c,Yes,No,In-person
75a46107-9525-4f9d-902a-238f31d2b237,06351e65-6ced-4f8b-9383-ec825aaa8850,44da0911-d909-41ae-adfb-46a8fe0d3fe9,Yes,Yes,In-person
85ff074d-1218-4c10-ab03-cb9fdebd3e7c,cf823165-d16c-4858-b982-d67d14be447d,759c6402-d4cf-4dd8-9926-02c4a3928c51,Yes,Yes,In-person
05ca41cd-7c2d-41dd-9be7-13208f7dd3b5,cf299804-4826-456e-9f8e-e09723de9315,41e705bc-9155-4357-a05f-cf09a11a488a,No,No,Hybrid
46ccec84-b49d-4ac2-b0a2-96d3bc9daa86,8788c64e-5fef-4b12-a3ad-8060fb0da57a,c3178dbe-5981-4715-b3ec-7796a013e810,No,No,In-person
01eafe92-dcf5-4401-a701-2ce13865d1c9,93af8de8-e286-4f02-a006-2173fa215aab,9dc603e0-e388-482a-b65a-20fcf0412668,No,Yes,Hybrid
b0daf2aa-b3e6-4e11-aa79-419581e6efd6,8ac68765-44f9-4188-8e19-022dbca0d2fa,46d30826-c817-4556-b8c3-a29c6dcc002e,No,No,Telehealth
