LanguageRecordID,ProviderID,LocationID,ProviderLanguageID,ProviderLanguage,ProviderLanguageStartDate,ProviderLanguageEndDate
618da08b-39db-4e2a-8a70-b3f78829fc27,4a496beb-a6a7-42e0-9c27-4c5636991e1d,90ac358a-0120-4fa0-a206-ce37ffe93903,272db989-90b8-4984-8677-b3dcf417c31e,{Russian},2021-11-07,
1e567169-6f75-455d-97b0-6e115bd1ed8f,6f7d294f-5823-4865-bdac-62532f760317,4113181f-bf41-4449-bb31-84d3227106b8,7b3f53db-788b-4215-81c1-bc8aef54f832,"{Spanish,Portuguese,Chinese}",2021-01-06,2024-09-05
7ac87891-1d6d-43be-a57b-21555971b634,6ecda7eb-0c7a-463b-90b1-6db8fa1b8c8b,312f0172-4079-4c5c-a53d-5f1b7dba66ec,3477cda2-5155-43ef-90c3-b63eb4212cd2,"{Polish,French,German}",2018-01-23,
a5042719-08b3-4add-a2c2-437eafd51cdd,4258da81-8bab-4331-b248-e49c6889989f,f583800f-ab78-4271-a42f-296d04d733a3,c9747674-f499-467b-b8e0-be680833e6e7,"{Portuguese,Korean}",2023-01-07,
e1d657c1-13c7-44df-954b-842f5b13a1f3,9f6d8522-1b51-48d1-8733-0a5766f9a95b,e2839ded-9223-4051-9919-30c8c3bcddae,7898cb58-d58b-4d76-a4d3-9e172462ced4,"{Polish,Hindi}",2021-09-21,2023-03-22
8cd9292a-6237-436e-9cd2-2156b5c810b4,84d4057d-693d-4eab-bfdb-acd188de4f78,8bb83034-fb43-4cb6-a83e-f373d645cda5,90159e49-7034-46e2-afa6-62912ee00f7c,"{Persian (Farsi),Portuguese,French}",2024-04-09,
0b8a4e36-144a-4188-b1cc-eef2181766b8,b44277df-145c-4257-b120-15493694c90f,c5e1cb2a-9b50-4785-b57e-318e41f11da0,3fb25d0b-1a49-4923-930a-d755c95a3236,"{Japanese,Polish}",2024-04-28,
f612f0e3-a9bf-42b1-a921-612bfa3ff8b9,c5bf109a-bc35-43a5-aee5-26f43ba8e07e,aef3f223-f4b2-42b3-9067-9adda37be014,6aa8106b-765a-42d0-ab03-1308a6092328,"{Spanish,Russian}",2017-02-06,
9e9ff240-4a1b-4d75-8a69-01560c83c431,d4aa7237-8bd8-407a-a1e2-7ec77a946f6d,03a4ecc9-7104-4a92-97da-3a382356efd8,a019bb87-455e-4454-ac70-79e79bfa51ba,"{Chinese,Hindi,Persian (Farsi)}",2016-06-27,
ed2f75d6-4722-44b8-a3c1-13ee19f0c603,abb49cd3-0ebc-41d7-ad89-da9c402010ee,f9a906f3-9ac3-4fba-81bf-b7463d051a70,14b5525c-a86a-460c-8186-5e66612ffaee,"{Hindi,Japanese}",2019-08-25,2020-12-16
719034ce-eadb-4c15-9f6b-c838012b1ee1,fa795313-a6ef-4eba-be73-32875d6bb25e,398bfad1-affa-44d0-9ab7-6abe3c85ae16,7b0371df-a943-4b9a-90e6-580f61828766,"{French,Japanese,Korean}",2021-03-01,
380f7961-312a-4eb3-b2fc-9c63a57c2185,3e229349-e4d1-453a-b1c2-a0ce18b8346f,527afc29-e9d0-4a86-8096-cefe3c5b5c30,be103f91-34b7-47c0-918d-d36d7e64e47e,{Portuguese},2019-07-16,
755dce6b-6d1f-41eb-b626-2f1204a85b15,90b727ae-feaa-4161-b6d7-ce1be634d355,2211de7b-20ab-4a87-825f-a7ca7a594e92,ca437d0f-6dd1-451b-b5fb-3772baa11b14,"{Tagalog,Japanese}",2016-08-23,
deb62d04-1768-4543-84e2-8f3858805b5d,e53a1d99-d31d-406d-b7af-6182f466938d,daf19e62-6641-40f8-bb54-8a83b369b0fa,9302af67-aaff-491f-b5dc-3fc67994ca82,{Spanish},2016-05-12,
206506bf-fc97-4ef4-9709-9d85c2ec5fa1,e86969ff-2f2d-4b39-ad29-756c93c53743,2e113d4b-0cae-468f-87d2-f5257125b5dd,0342ff22-fbd1-4c41-a768-6a8cb5515507,"{Korean,Russian,French}",2022-04-13,
e530b09c-fdf4-49be-bd34-e47b0c8e3120,b2651105-a0a7-4792-91c0-ca15bbc2b500,97ee64f6-0f63-498f-a6d7-7ff3f177a852,cb933730-f91c-44fb-9f92-f825f7cc5b1e,{Korean},2016-02-10,
1aaaa7c8-8652-47f4-9e10-a1237bdb6f7a,262eea1e-ff0a-4c62-8251-1831ef06ee50,ee7c03a3-82f5-4e31-a0db-9acde9efbb45,05898da0-c6be-475a-996f-7046ee7cd952,"{French,Korean,German}",2017-11-16,
61c66459-b6fb-4303-98c0-05a339d621f5,bd6eca83-ffbc-4981-bf8a-a117385538a8,46a0b9dc-fb6f-47ba-8f24-5bc550c91e88,55c5c671-30d2-477b-ac7c-78f9ed301475,"{Hindi,German}",2015-07-05,2021-01-02
abc96443-2490-457b-bcb6-0dbf451a871b,bbd7cb01-8f02-4bcb-92cb-e00b5d81ce1d,c88a6068-3f19-47d9-a67b-4105a008a84f,1e800439-8cb7-42f1-9b40-55589e430754,{Persian (Farsi)},2016-01-24,
75e004d8-9b0f-481d-8400-7794b504627d,e05a7304-6c08-4af7-ba1b-43a60f9a9d02,9fc4ea93-816b-4cda-bc6d-0abb5a67091b,3a946a5a-7fe2-48f1-b059-b54c86993316,{Chinese},2018-08-21,
b6579adf-d757-4cdd-abba-1d1ee2fccec3,2c30bc2d-1c0e-47db-bef7-b9df4049df6c,1c9cdbb8-f13a-48e6-b672-ca2fd35ac725,c960d6d8-8f47-42fe-8fcd-ae481ede98ba,"{Arabic,German,Spanish}",2022-12-31,
07cc1b1b-7c4d-49ce-a657-442d17aae0a9,d3ea6800-437e-4d6e-9990-6a36ec5c3f39,c7b7fe3f-44cc-419f-9566-2b16ea7ed402,88c0cade-a880-4bea-897b-3e068633873b,{Chinese},2021-09-11,
236c544d-ad25-4229-ab26-0d84ebc067eb,5cc7dda6-48ed-44ee-a303-0e18b82e2e3d,218bca88-4299-4b60-9301-ccc3c0ed861f,68cbfa5a-fc49-4fac-a218-a5e859f4ad94,"{Hindi,Chinese,German}",2020-03-30,
c176d90a-a0c3-4f7a-ad73-7040faaabbaa,6e4a6d58-f0d0-4df4-ac55-1986840c90bc,072bf3a8-0aee-4cfb-80e9-3673614ca127,fe1ed042-c192-40c8-9c14-bbaaa5d4b3d4,{Arabic},2017-12-15,
ec315e1e-d62d-47eb-878c-677f344edabf,978dee0b-b5f3-4640-b8c0-24a20628f8da,351c91df-7870-4ec1-897b-b62ec5e8be19,665b3a58-e853-4432-b365-33b519ca5b2f,{Hindi},2021-04-03,
0a0071e5-31d2-424f-93cb-987b0fff4cab,f660a565-3afe-4810-b5a3-80e54e824411,29327a67-5347-48c0-95cd-37808c4a040a,b7ff076c-35a2-4181-8840-4025118f4fa4,{Arabic},2019-03-08,
6936d749-6252-49cd-bd57-3233a24d6f80,71d67e2e-99f7-4363-a21f-ab560da4b6eb,5e41e250-c007-41fe-9fe9-6d5aeb03bfc2,1c77821e-0cb9-427e-a560-1b95728e2cf5,"{Japanese,Persian (Farsi)}",2024-11-18,
81c8124c-e501-441b-85a1-e80d380434b1,e67566bc-5b77-4297-93b3-63bff3ce2b76,5998275a-789b-47ec-850a-9f53f61d567b,d78fd13b-1884-473a-8f16-259a13e260e9,"{Vietnamese,Russian}",2021-07-27,
6416b46e-95f2-4733-88b3-60173fd8d48e,d5c4cdba-4079-495a-afd4-b39b517c5add,ee5b63d3-0f8f-4c74-ad8c-d8aeec5dac5d,55385c2e-72e5-40c3-ab15-49a97e5ff4de,"{Japanese,Spanish,Russian}",2025-01-12,2025-02-16
d2130f80-e585-4762-83a2-5545ce943e8c,c45f54ac-7074-42a7-bf7f-772894fcd945,62694a7d-3a88-49f8-a4ae-5924f732e7c0,7273d99c-cef0-43c0-8f5a-db68b9329d51,"{Tagalog,Persian (Farsi)}",2018-12-07,
d5f5169b-3f6b-497b-a8d8-2be8fa3aa2b3,1c9c58cb-68d1-4cad-b432-fd2a8809c2e2,43360e11-4d23-4292-81ed-9430b0ea0d09,d4aebe2b-5004-4b38-b376-060ba0cee82c,"{French,Chinese,Vietnamese}",2024-07-04,
34093f20-b9ac-4010-994c-5fb50cd1f679,49f89dfc-dea0-4e69-bf41-acdfd8bf19b2,3ffb4ac3-e88d-4fe5-8068-6d7f7fbc3944,14657e7c-207c-40af-b839-9a0159ab1ad7,"{Polish,Hindi,Persian (Farsi)}",2020-03-11,2021-02-04
6c87ac61-3ef1-4066-8785-65f67397aeb8,8dff346f-709c-46c3-b753-5c6931e75d06,338c41fd-ac22-4827-b0d2-daec3ccea9d0,11c9a6f0-2105-4921-9687-120e3e5c9936,"{Russian,Spanish}",2019-04-24,
7e0872ee-bd95-4133-8dc6-3ba5b582013c,d6de972a-2e05-4094-a829-e9646dd0f47f,b1de9fc4-e4e3-4433-bc27-1bdbce14c9f8,4485da27-e296-40a4-bcef-42dc3bb94b8c,"{Polish,Persian (Farsi),Korean}",2019-12-03,2023-12-20
a5561ed2-f361-453d-b81e-4153ea2b35e0,779d51d1-ade5-4cd6-be3e-3f8c9365357d,17fbbc26-3869-4b96-bbfe-aeddf65e14da,9435e524-7145-4c00-82cc-8c211ff4aa06,{Chinese},2020-09-22,2022-10-21
54efb67a-3955-43fa-a0dc-27a4ea7469d1,a11b2f9c-d40e-4f5d-808a-33783f8aee0b,1f9dd9f0-0bcf-4113-9d4d-a08f4e2a5eac,f55bba65-c89d-4a9a-b4c1-bce2dda716ad,{Hindi},2017-04-21,
06e33f45-ed1e-47b5-898a-bb2e08145818,8ea7bc27-2cb3-40d5-a541-6c4649ada16d,f59519fe-d803-4157-b2cc-28d0124f7cdb,1f2986e7-2b33-419b-b29c-710772c2b20e,{Persian (Farsi)},2017-02-08,
ed7af632-4d6f-4aeb-94b9-2a7731e173e1,9ee6aecb-3223-4dcb-85a0-edafda8caefc,31d802ea-acc1-4f97-a2a4-8efaef37d33b,83973f6f-297e-479b-847c-53b806c8011f,{Spanish},2017-03-08,
e4f3abe2-8c89-405e-9294-c78d6bfff219,0e011337-f831-409a-8acd-df89b32866b5,7bd331de-7e2a-4b18-9b5b-25d8da17d73c,ab358127-5d8d-489e-a159-629146bf594a,"{Japanese,Portuguese}",2016-05-12,2024-04-19
f22ba544-a5b5-44f0-bb3b-b77f15aca533,24ae8585-eeb2-4827-a1c8-ab693de3526c,4c5e393e-7e45-4329-804d-a16354bd3f0e,ede393ec-dcad-438d-b4f0-999c066434be,{Chinese},2017-07-15,
27a6af0f-3ebc-4275-b455-140877d2f25b,b8797520-d748-4a28-bfde-4e017c5491cf,8542fef8-27eb-4d6a-8479-67a238d29fe1,92a952da-2125-489b-aa49-193229941a08,"{Persian (Farsi),Vietnamese,French}",2019-07-31,
d001a97b-7763-45a9-bdc1-8fc2c13fd7ee,d0e23d49-5bae-47af-9313-7f763b13238c,fab7fbbf-cc61-419a-a023-14c24dd2b48d,238b4093-ad6a-43c5-823a-7299c5a5d67e,"{Tagalog,Hindi}",2022-11-04,
61fc35d6-c807-437b-9415-fef548d1bed8,c8cabbaf-7304-468e-baa1-f0fd2a4dc1e8,ea6f762c-31e6-4519-a8d4-6367f5fdb119,2723e2a8-fc1b-4456-bb4c-f2e3bf1f630b,"{Persian (Farsi),Chinese,Hindi}",2015-10-15,
1ec82057-1e54-49c9-9380-f1c5aa6061af,98481b2d-f542-44dd-b0f1-5aec39324411,52ace6a7-525e-4057-9cd9-95960745e29f,6d45aee5-3a8f-4437-807c-c0fdb071b71c,{Tagalog},2018-01-26,
07134b84-1caa-4eb0-837c-18847bacd88a,c4e6cfdc-4c36-4088-a810-7ba8d1f2e733,c3b7fc5f-b65f-429c-98ba-9e269f3a980a,f0c310a2-d31b-41b6-8af3-2d7f0a9c588d,"{Korean,German}",2015-09-02,
c9ccdede-6cae-4dd3-bb17-f42fcea7303b,9804cc8b-18c0-47ba-8d99-c3284ae91072,d7d46f6c-0aab-4538-8525-ddbb1a9817d1,7e32bdd7-361e-4d5a-a910-0511057a2a1a,"{French,Hindi}",2023-01-28,
a188e058-4977-46df-b3ba-d2f89fcdeaac,416c81ad-8f54-4482-a72e-a44534194356,3d3b393e-50ac-4479-9985-9130e2e62c1e,143db7c1-804e-4dc0-80d2-0d2af1b64226,"{French,German}",2015-12-09,
215769e3-e9eb-41e3-9646-29a8ccf38d6e,51399151-3579-4fcd-81de-eaec5bbe7063,13bdf38d-d436-4d59-8618-094c862b8dbd,660c1a84-ecd6-451e-948d-ff356ad28990,"{Tagalog,Korean}",2016-04-06,2020-03-25
bc9b4552-0277-4e08-ac85-afd4bd57103a,e2598353-90b1-4fef-8dd7-0159369cf70e,609231d1-e53e-4ce7-a520-fb09cb4096e0,a988dc21-bcd6-4830-8ff3-4fe78d0d15a3,"{Tagalog,Russian}",2016-06-24,
09bebbb1-c570-4f14-88d5-c1efb8b64c4a,ac8a2679-a458-470f-9ef8-3fd1b37129b2,68cf4fc7-5d49-43b4-bbca-7d76c623e692,3d2852b1-58b5-4e03-aa48-8cd38326815a,{Arabic},2023-04-12,
2109e047-ffb2-4f33-b18e-d24a3f3c0359,0a2deab7-5312-4ec3-9b5e-adced04a3652,84f904ee-b6f0-421f-a4be-6eefa0cc517f,29683212-bc49-4b99-a771-db912599535c,"{English,Japanese,Chinese}",2024-06-13,
4ee7f683-75d5-4386-88ab-5d4672d848ba,50c2dbe9-1ed0-4332-8731-95f79bd8f756,5cceb50d-488a-4a19-96f6-7d6397efb8d9,1ef3697e-8205-4186-9149-6153cec461af,"{Chinese,Japanese,Arabic}",2020-03-09,
0d34ef5f-b74a-4f01-a70b-63df0cc8c721,c416ede2-4f9b-4080-834a-09e29868570c,0fceecb3-8674-4458-9f57-90e9a19111ec,5a64e7ee-d17c-41e1-96c9-84a4d48c8f53,"{German,Spanish}",2018-05-06,
237784eb-faaf-4a23-95d8-801df6d4eac4,1eacd07a-2091-4217-af6c-41eac6610888,732079c0-56e3-41ca-a985-f0ba019d4bad,fa6034b1-3611-4933-b677-a2e700e8a49c,"{Chinese,Portuguese}",2022-01-03,
609196a0-9441-4ff8-bc1f-bf622a2b554c,bffed76f-fcff-46b4-a722-7d1c69cb437a,1261600e-ba9d-486e-afd7-cb7903252bac,a5facb4c-5aaf-4e63-a1f8-1ce221e76751,"{Hindi,French,Vietnamese}",2024-01-19,
f30a236e-2c26-426a-a4f7-65daddd52876,27ad2998-3fc8-4464-aa65-dded75830c24,a8c1e562-1849-4985-b929-c01e58c1fdcc,f6329aa5-0212-4029-b529-3f0e5dc2c68f,"{Japanese,Vietnamese}",2017-05-13,2021-03-13
7b48dd11-6d2a-4d3d-b23a-29a2cc9d475a,caa9830a-04f4-48e5-aee3-ebf019c2aa31,69c3883b-74c9-4179-8e93-88a4809119a9,dd084158-52c4-4c16-9c82-4c17da1bdf12,{Chinese},2018-03-23,
5b2245c8-28c2-4bd7-b9c0-8ab65c94d52e,873aa5b9-9439-40a4-b01c-418f137b813e,8b13df7e-cd40-49a2-aea6-a8025d1334a9,5ae1891d-b121-48a5-bff3-b72332d6e171,{Hindi},2023-03-26,
8c075779-8e43-48c3-b0cc-4338e9d5c486,568eed19-ed2b-4269-928b-46ea4916736f,c9247348-0968-4eae-8882-28a9b1e9f086,a3fa4e13-2cf8-4978-a709-2966fdb0b27d,"{Korean,German}",2020-03-18,
c665e545-1ce8-43f0-983a-46f349ec5072,c56843f0-28f2-4edb-9925-b2168da89456,018f9271-1859-456e-88f0-6bd01b296e2c,4d8d3b3a-cef3-438f-ae62-217d1223ac09,"{Tagalog,Vietnamese}",2018-07-18,2020-01-10
6c5ae222-b0f5-4698-a68e-4bbb7c468c01,eeaa6abc-8f94-41e6-ac6b-52dbc04b6c4d,92489856-b7dc-432c-96c0-0330f96d8dd8,a9047755-0bdd-4974-b54d-4c1a5608cf17,"{Russian,Arabic}",2025-02-10,
876c88ab-e8e7-4036-bb7f-5aea41863f8b,75d15990-554b-4db6-afb1-077bbf6868ec,dce1804a-d962-41be-8bd2-2732ef398691,8896d78a-b2b7-4f7b-a333-b074d6e4bd0a,"{Russian,Tagalog}",2025-02-05,
94c7c84f-75b0-4a65-9b06-b4c23eee708a,788c08af-679d-41d1-8c7f-4c2a8d958674,6652ddef-e679-4610-b93c-f22076f09ac1,a688a5f3-760e-4a6d-b7a7-4181152a9bdc,{Portuguese},2018-04-08,
97fd66fb-eacf-4a22-bcc1-5f601c023fbd,d4c1d4c0-fe5f-4a47-9133-5b3eb96badf0,6ac0d80c-d8b5-4782-b3d6-904d19632ded,f5e7dd90-4030-4be8-b869-317e53d8b499,{Persian (Farsi)},2021-01-30,
d8dd88ef-52da-4e90-8324-fba16a7dee96,d7f4a25d-3796-483d-8ff9-87d30a47d8e9,8a1c4852-206f-432e-955d-35d40c72d13f,6830b52d-e663-4f18-9fd6-3988482cfd98,"{English,Persian (Farsi),Polish}",2018-04-17,2018-04-17
9fda56b4-7823-4b3d-bde6-0b668748d318,77b7c769-2e0b-4e7a-8b23-71cf364c4c02,9a5ed542-0f1c-4448-a125-77d181459eba,c1bcc3ea-f538-4f1b-a6dd-a51ecbaaea69,"{Spanish,Persian (Farsi)}",2025-03-22,
73fc192c-a957-48e1-b06d-44da5c212604,361f5da0-b2a9-47a2-9a31-0bf48f7cbde3,1cdb3910-d4e5-499e-a58c-c5f6b69d8926,0c2022f8-0686-42de-98d8-6f17b988d612,"{French,Vietnamese,Hindi}",2018-11-17,2020-01-17
be06871b-6605-495e-a816-7c536614f311,8a2ad0cb-61a9-4819-a330-861d0a72f3f5,ba22a278-0e8f-41fa-88bd-67a146ae3f46,a20388fe-c590-4f07-8c66-db44d33d2380,{French},2022-02-03,
4cab4b29-d447-420c-b816-adec95f11441,7ff3af5c-ec1a-409f-9cb4-b483cf88116b,f5f0db03-eb32-4cc0-8e93-ae3b333b5861,c3093366-7e90-46a6-99d5-11c78933bcd3,"{Japanese,Tagalog,German}",2021-06-01,2024-07-14
16f4bbae-00b7-4e34-95a7-ba11991dc237,b3504eb4-df49-4968-baab-24d582c0616f,3cd2cd4f-aa64-41c4-a0ae-0b07e56bc205,513f20e6-7202-41ad-9413-18140abfd9b6,{Polish},2021-10-08,
f9fde61e-2bad-4b16-ba0c-c09564812ef9,d6623f11-9579-48e8-980e-b6c662974b96,53dc8e12-2272-47f7-8f47-d3eb49d693ff,510e4ab8-e151-40ad-a94f-ae87b5ba293a,"{Vietnamese,Tagalog,Spanish}",2020-02-09,
eea8660b-3f37-460d-b081-d8be2d72f9c7,2c1de3cc-bbfe-4360-b986-389ce6aa64ea,1d32b618-09e0-4030-b89d-55e0c4273cb6,3b4a0621-abdf-4a21-984b-4dde1e29ddbe,"{Russian,German}",2024-10-14,
f8f25737-4e7c-4594-be4c-1a65b35bfe90,20dc895b-5b94-4554-94aa-14c8947d5620,d904e0d0-1a68-4f75-b6a6-fdbd090ca798,6245312a-c10a-457c-88bc-2a6da7aca2d3,{Chinese},2024-01-16,
659c88c4-f797-4441-bd98-906b684ec9fd,ec34659a-0525-4ddb-bc2b-37caf2fb44d6,5c07df07-39ea-4aa1-9c94-90567d2bcf5b,2171c61b-a6b5-4a84-aa14-20769bbb7af1,"{Korean,Tagalog}",2023-11-29,
9003027b-9d42-4fe4-9826-f537072ed03c,73661b50-cb76-4e0d-a115-d2d90ef69a0e,ea509b93-b9f2-41fd-8515-14d242a03a6c,06dbc8de-0f28-4acf-b023-8bc41d9ef930,"{Polish,Arabic,Japanese}",2018-01-18,
2074695f-5417-4f05-a29a-d22e260a20e8,06654641-d31e-4b5d-a544-b3d63f0e8b7d,47f3b931-bb94-4b4d-8439-620e041d03bc,6d57a354-bdec-4c5f-86df-ebba5d931331,"{Vietnamese,Chinese,Portuguese}",2021-04-30,2024-09-15
bb69abaf-8a12-440a-99ab-e51a2d2d9726,bb5ec763-6d38-4c57-a1d3-b5a3a75c98a5,50ca3e55-8408-4784-9ba7-64220bc7fead,4ca033f9-7174-42e9-9a18-d375a288952e,{Russian},2019-11-10,
d1a41b74-e57a-4d22-8728-320321a73ea1,375c3ae2-f52f-4d5a-9670-49de8c0c09cb,2a51a37c-820c-4e1d-a25a-d20942d1fad8,3cb44be3-a9d9-4174-9542-7855b1cb385c,"{Portuguese,German,Spanish}",2016-08-10,
bc1f8fec-feb0-4a12-89c6-afe2fb7e6a5d,367612dc-1b6b-40c2-a947-d400d6f37233,0c212c31-dd85-4cca-be9e-af6139448072,ee102643-6df4-4bb8-843a-060f13250ee3,"{Persian (Farsi),Spanish}",2021-11-27,
f269f63c-c9d1-416b-8b77-ea886d20d33b,1ec47fa8-94e3-40ee-9638-f3801a337b4c,7d85f6dd-a631-4feb-9b6f-4001f66331d1,51e22743-7fd4-4947-93f3-b14cc029f8f5,{Japanese},2018-08-01,
8ab28a27-e293-4ac6-ad9e-4f9644316337,fa297a60-6a36-4cea-9e8d-e3916f947662,19e08db1-b4a7-4167-9497-119323442d70,d7bdc039-8638-453d-abbe-143ead38576a,"{Polish,Persian (Farsi),English}",2023-08-20,
d4737db6-c457-4f20-ad12-48d768f0cf79,148b466b-35a0-4198-ba45-0702dd45cc03,2dc95eac-227f-486b-8a5c-811b015bcffd,655b6e6c-1c67-4374-8ef2-c2591d0af50a,{Hindi},2020-03-26,
c28cde71-addb-49e5-bd76-45cc79962099,6e71aed3-9260-4283-9a15-8bb8ebac72c3,330736d0-1ba9-4b48-a6b3-9581fcea3770,ddd7a956-6da6-4882-9355-de4806b0d8cd,"{German,Japanese,Hindi}",2017-01-12,
c7724da7-a893-4fa2-86e7-d21069950e60,58661911-ea33-43a5-b4a1-fae6b789af3c,77512ab2-1dee-472e-92e3-c49c48f30e85,bca326c3-efe5-4f75-8629-b21470c562ed,"{Chinese,Hindi}",2025-02-16,
58c47228-3f3c-4b8d-9096-d3278bc64b9b,b32d8270-9dac-4df8-91e7-f7f22d32baab,ba7b6d8d-27bc-485a-83ff-3deba087593b,39c5067f-f99f-456c-94b1-b12af325c715,{Persian (Farsi)},2022-07-14,
528a9800-d1a8-494c-ad1f-d55cee29d977,1f4f6ae0-8d8c-4e05-8256-6082804923fa,c9653572-ac23-449c-aba5-ea65408355ca,3f76294f-8655-4715-916e-af015ec0deb0,{Korean},2022-02-23,
3a78c17b-a2f4-4098-9767-d53ec4600209,11b19943-4c72-4026-bf02-bd79634a8bfc,38f10275-1a5f-4449-a4ff-6104d18e851c,90708be2-37a0-4b88-8a67-35f821e46de1,"{Tagalog,English,Hindi}",2020-05-25,2022-11-13
5771def9-8fe9-4f23-9238-6dc2fbc6467a,8f908b21-ff92-4032-9521-cf14e0a51c21,7af01dc7-b78e-4c9e-b086-238e3f0c3224,cb2b965c-1a0a-4ff7-aa42-ec7f3839bcfd,{French},2021-11-28,
72595bbd-bb5b-48a2-907e-db5c292c8f59,d3f2064e-b503-42ec-870b-868aabfa4dfa,45db1217-3e76-409a-b894-d13a1e10f6bb,0e21a088-8fa0-4197-9918-14e538670ff4,{Persian (Farsi)},2015-11-07,
5aeaab26-cd45-40dd-8d80-72dad5141b00,81832468-8b53-4661-807d-0517279e7c8e,1babe4a0-f1be-4fd8-8fae-6411c437e18e,c682dc69-9fbb-44c2-98fc-1c405532ec92,{Russian},2020-12-22,
110a16d2-fa49-4067-8b49-0958feabc972,fce081d4-ac65-46f6-8329-a3b1253e632f,da5a6736-d000-4c43-b2b7-53f449b7f1d6,b143662e-0075-474f-af52-4184fbe62435,{German},2018-12-08,2021-12-15
e010ed3d-b7e2-4ce2-bfdb-026924e4767b,46ac90b2-baf2-4f72-9135-c555927ee3be,277655b3-4027-4f61-8ad4-48edd3a58b39,2ab268b3-b490-4cff-aaf6-53eea5686a37,{English},2020-02-23,
45de48c1-834f-4f7b-b99d-7851e3e9cb06,40f6dfa8-8b62-4f1a-9e0f-d65c5e8f9041,b1e1f146-4475-4bc0-b206-beec5d82ffa3,4be58773-f447-4878-acb1-2281d548d1de,"{Vietnamese,Spanish}",2015-09-15,
70ecb1a9-f980-4b2f-803e-eff39fd85148,ca24229b-fecc-47f5-844d-d65f0deea6ba,a1bd0bd7-af1b-4e2d-a4d7-e5097fbdd96f,f3bc454d-959a-4015-aa27-36b473f6722a,"{Hindi,Russian,Persian (Farsi)}",2024-08-14,
5c7b8da4-5379-4a4b-a264-b5e2a738bccd,58447fa8-6a49-4504-8ca3-572622e272be,0329abfc-896d-4b4c-8183-24575986b188,a28ab227-dd30-4348-be3f-3f5dc611c1eb,"{Tagalog,Hindi,Russian}",2018-06-18,
76483d28-4798-4728-9fe2-fa609cd8394d,49191d40-5847-4b8b-804d-c4765aff2564,b9f9bcb3-e7db-438e-8299-61b6da1a704d,7cd3cb90-e68e-4b2c-b44e-e03690932ff2,{Russian},2021-05-26,2023-07-03
e84e21ea-1746-4d8a-a2e3-60ec1a4b6ab2,a91e07df-264f-417c-84b9-af5962a76b83,98f50249-851a-4941-a4fd-2dfaa49c00e7,a69ad6bf-86c4-4a0b-b998-2b66e0727ce4,"{Spanish,Arabic}",2015-08-04,
4cda760e-3b00-4365-8b0f-1e37e7189340,499d9e36-ad1d-4f9e-b115-95c20f4e9dd0,d0198da5-b645-4f13-ae7b-9c2eefed044b,233ba500-eedc-4159-9412-2e686a4a91d1,"{French,English}",2017-06-16,
bef6fc67-5aa5-4e2e-8a28-0aa0f9cce3c5,8b30e74b-e3d3-442a-9411-2b90cda9e839,bf1e4426-3dfb-445c-879e-cf902f87d293,ca5438ed-911b-484b-a582-4d58d69c65e7,"{Korean,German,Chinese}",2023-10-05,
5ff22c3a-3bce-4042-a70f-582882360df4,b3f68964-840b-4ac2-9f72-27a1e692268e,ebad9a14-a12e-4f23-9048-4ff77cd11f17,e79b2b71-d499-4401-93ef-f39f311c7e1b,"{French,Korean}",2021-07-25,
cf132187-5c9d-4279-9ea9-9409611e3859,479742ec-35eb-4843-b018-52cfffd06297,fdcf2c49-a9e9-4069-a768-3190bce85b7f,906ba855-fef3-458e-b984-cae66eeca4d0,"{Vietnamese,Russian,Spanish}",2021-04-25,
7a9dfa1d-a913-4f3d-a9f8-b3d37ff75a59,77e7a7dd-4548-4ca3-b081-e19a52ce59ed,0cb42614-ca31-4ce9-b254-9fe7d61129f0,1c13af32-4224-4669-8cff-168e4ca0c9fc,"{Polish,German,Chinese}",2024-03-21,
d492e0e9-ecdf-4dea-aeee-e2f232c4d49c,4b471348-8087-4ccb-ade9-0bc301b70d5c,a2dcd9e8-f78b-45a1-98f3-86891f427e9d,63033d39-ec43-497c-8e7c-a4b46bdac352,"{Spanish,Portuguese}",2021-03-19,
ba74617d-2db9-46bd-a685-4c1f0db47944,2b2872d2-ce00-4e18-887c-c9fcbaad4e29,6cd62a6d-c876-4aef-9ea0-5e9644881565,0df02df6-d525-4234-ad8f-3c14a33a7868,"{Hindi,Vietnamese,Persian (Farsi)}",2019-04-08,2020-11-21
713b0008-183f-4d63-b437-c07fff9dc637,76f1dd27-fbf9-40a3-afc6-de7497188dd0,0907ccf9-2cb2-4dcc-89b5-0b1478707714,2d51c740-08e5-464e-b30e-5ff91d1c018b,{German},2023-12-28,
c5aaf4c4-8b01-43a6-9ddb-2cb83f6986dd,7c717ba3-c859-4f84-83b6-c8a221ce83e1,b030c185-bddb-460d-aff0-601bcc25f7ce,cbc3e3d9-33c2-449e-ba4e-8be22b421e94,"{French,English,Persian (Farsi)}",2023-10-26,
7a1bdd62-8551-475e-839e-592509b255a2,5e746e19-29c1-4827-8f6d-8f0b1ab1f812,65d3dce6-0fb0-4f6d-9037-c17cc333569a,2fe9bf19-6115-4da9-819f-770670ed91a5,{Arabic},2018-10-31,
ae6a56d5-fa66-4054-936e-1a70201792f8,b0a89d7b-c3dc-42c3-9ced-71c6dc73524c,e71c0a08-ceab-4be7-8c5d-b6db7f892eb4,9d89cef6-751a-41aa-a4cf-96db5ac74c5e,{Persian (Farsi)},2020-02-06,
