ProviderLocationID,ProviderID,ProviderAvailabilityDayOfWeek,ProviderAvailabilityStartTime,ProviderAvailabilityEndTime
1066965f-7ea9-4c69-9ac5-f5ad5d32d971,e6fb0bf4-66ee-4b63-aa92-e48b8ef25652,"{Mon,Wed,Thu,Sat}",9:00 AM,5:45 PM
f08fae2c-ba35-45ef-a00e-f87b32132122,63008fff-99fb-495f-ab33-8f3b0fe195c1,"{Mon,Wed,Fri,Sat}",9:00 AM,5:45 PM
9519f5af-8a7b-4447-96ae-93f93dd41e90,cad8abce-0e5c-4300-9a88-a4e16c774127,"{Mon,Tue,Fri}",9:00 AM,4:45 PM
111c703f-522c-40c9-aac2-b8a466f68324,dd39dba5-0ddf-4aa6-afeb-f91590e0ca06,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,4:15 PM
9e82c887-0182-428a-a38b-6315eb406018,9b6bf8cf-1207-480e-bc20-cc84cffb85ec,"{Tue,Fri,Sat}",9:00 AM,4:30 PM
3c4fc0c6-36c2-469c-a591-870269983f08,88ea061a-dece-4a83-911c-c3ebb6906569,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,5:00 PM
a25aec47-826e-4fbc-a94e-7d2bf6b1cb16,fc971c98-d465-4ed7-97cd-5156eecd7809,"{Mon,Wed,Thu,Fri}",9:00 AM,6:15 PM
e15328cc-35ea-4c3f-90f5-e49b8931dcd3,647f1210-8274-492c-8a40-b17c8eb6eea0,"{Mon,Tue,Wed,Fri}",9:00 AM,4:15 PM
0043ac63-f60c-43ef-823b-98f15695c092,61d9ff33-2403-4995-bd1b-571c20bf128f,"{Mon,Wed,Sat}",9:00 AM,6:30 PM
1db52e8d-232a-4585-8e7e-d74db02f6975,85a2f7a3-9056-4d9b-b2db-9486a20a369d,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:45 PM
feddbf4c-a0f3-4225-be6f-252c3dbe99d2,68020527-739b-4ccc-b482-d87877ee01f4,"{Tue,Wed,Fri,Sat}",9:00 AM,4:00 PM
7e269e94-2c97-41e6-9b96-eb42107a4ed6,5f495519-b2d6-4b67-847e-580d5e5c085f,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:00 PM
f5e9c96f-b901-40e8-aad3-7d43c9621e89,19d87ec6-14d4-4eae-822b-8863f8a14d19,"{Mon,Tue,Fri,Sat}",9:00 AM,6:45 PM
69ef769b-e3c2-470c-8aa5-84e52ce05ad4,8074016c-5e03-4620-9ca3-0c0abc2a57e2,"{Thu,Fri,Sat}",9:00 AM,4:30 PM
7e7e1787-81c6-4703-b8df-e658794cfcba,5d179f24-e0f5-4976-814a-65157eee66b3,"{Thu,Fri,Sat}",9:00 AM,5:15 PM
f16b8d11-3d96-46b4-90da-d0a5faa47525,52f42cda-1293-4eac-ba0e-1301b26cbc66,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:30 PM
9ae32578-f3e9-49a2-8a11-035313d2f65a,e0bbc74c-064c-44c3-b38c-a7d7fdc7aafa,"{Mon,Tue,Thu,Fri}",9:00 AM,6:45 PM
b5f15aad-1279-4503-99a8-fca70074165e,629df6fd-b1b6-4011-8d99-77e4698c881f,"{Mon,Tue,Wed,Fri}",9:00 AM,4:15 PM
c5cab441-4d8b-46bf-ad75-3e431b6f28ac,ee110dd1-a08b-492b-84d7-168a659017d6,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:45 PM
a6389366-329f-45a5-98e9-b597e8fa2f72,e832f987-c5fd-4926-aa72-32adec2b8504,"{Tue,Wed,Sat}",9:00 AM,4:15 PM
d0cf88eb-edf6-4980-86c9-f7bcba1306ab,57e20f3c-35ad-415b-a1c2-2af29b2617f1,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:45 PM
e01ccb46-4a99-4795-b860-cdc90b272954,9cf6aac4-dea7-4380-8d8a-d3d1c147e5f7,"{Mon,Tue,Sat}",9:00 AM,5:00 PM
a7ba4220-fe4f-4872-b8d6-44cfea2849c3,96f1922f-11f1-431a-974f-2e396dc2e462,"{Tue,Fri,Sat}",9:00 AM,4:15 PM
a83cd918-3d63-4ccb-9425-ba43d3913e3c,5fdb2b27-5e65-4c32-b5a3-65e9922601dc,"{Mon,Tue,Thu,Fri}",9:00 AM,4:45 PM
1524aa84-c402-4102-9287-d77f2d96b26c,734ca84c-fd88-44fc-90c2-5b26dbb08664,"{Tue,Wed,Thu}",9:00 AM,6:45 PM
e7bc2267-a21b-4f3d-acb4-598d99eaaf4a,0390e2ee-fa52-4538-86dc-03d8ec4fd603,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:00 PM
727f6a48-aa47-4302-b8c7-2a08983dee68,e79d13ea-92df-4e5d-96ce-7793bb046f94,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:15 PM
77f6fa1a-f101-4271-934f-9a41fd5bead4,1c76f998-595f-4b45-a957-55425ab63cdf,"{Tue,Wed,Fri}",9:00 AM,6:30 PM
1b016c18-17fb-47bc-9ab6-90d04e57e327,43774d2d-2154-4987-a8eb-115f9ccdced8,"{Mon,Wed,Fri,Sat}",9:00 AM,5:15 PM
c0f0c4b3-f4e2-401d-94d5-cbc9c595c1b1,f19c77dc-5503-43d8-a4a6-7830812fbd06,"{Mon,Tue,Thu,Fri}",9:00 AM,5:45 PM
eae3ddf7-9394-4cd2-9fff-764d1cfd026a,76e30c52-7050-40b5-9b4b-d591471a6cfd,"{Mon,Thu,Fri,Sat}",9:00 AM,6:45 PM
5be9ba47-f392-4a56-8bc7-2bb29bb40dd0,f0feaeec-1775-4335-9fa0-58a082db9ce1,"{Tue,Wed,Thu}",9:00 AM,6:15 PM
7a88c1dd-8459-4114-b2ea-fc852ccd49cf,af99a87c-5451-4e0b-a2d3-d97d8d163a08,"{Tue,Thu,Fri,Sat}",9:00 AM,6:15 PM
6524724d-77a3-402d-bcd0-7d52bafb8d4b,9273459a-8dc3-4802-9bb7-67acd42bfcfc,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,5:00 PM
a64628d0-0598-4ae9-9ce8-93df49a33361,7a7f2b25-050f-41eb-ae4c-c931eaf75da0,"{Mon,Thu,Sat}",9:00 AM,6:00 PM
7d115652-a1c9-4307-a8a6-23cf34afdb56,a02dd49c-3094-44d5-87f7-fb21e377127c,"{Mon,Tue,Wed}",9:00 AM,6:30 PM
de352db3-6c86-4d5b-9f81-07fd8336bebc,aedd6449-4f56-4c94-8be1-24532cb32208,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:45 PM
8683140e-89b5-4509-9cca-755cb4fa735f,1d0b7107-436c-4769-9ba7-59c2799c2b9c,"{Tue,Wed,Fri,Sat}",9:00 AM,6:45 PM
f4a8d18f-d0bc-41c6-887e-a75946a8de82,f6036ca9-07d3-407b-904f-e8b54cde09d2,"{Mon,Tue,Thu,Sat}",9:00 AM,4:15 PM
d015f313-ea2a-48cc-8a5c-a54dd2954a85,a8dc143a-b2bf-4c67-bccf-2b82e4bf3dff,"{Tue,Wed,Thu,Sat}",9:00 AM,4:30 PM
0af30dfc-4e81-4b6c-b99e-9f6c81feecb8,68ffc668-4688-4049-9ff4-8e31c4aeb28b,"{Mon,Tue,Fri}",9:00 AM,4:15 PM
bbf17bc4-22c5-49df-a9a5-e1da22d3b9cc,ed4cd90e-e68d-4497-ad7d-6d046d3a3c88,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:00 PM
80872dbc-954a-454f-9259-74a4938eb168,771a59aa-7458-43f0-a684-dab88bcaebfc,"{Tue,Fri,Sat}",9:00 AM,6:30 PM
0bd120f6-9984-4da3-8122-ab3b81e19d58,72f564c5-e595-40f5-a551-cb87a22b0a72,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:15 PM
fa2c1ea2-e1d3-47e7-aa1c-fcf52e739ba4,d6e8c6b7-c82a-41e9-88fc-da463b7e8b50,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:15 PM
93137755-47f2-4830-a3c2-7e2720304cd5,8ccebf30-e94b-4973-ac74-8db530c0aaf9,"{Mon,Thu,Fri,Sat}",9:00 AM,6:45 PM
6a2a6bc1-4313-49de-a2ed-274e27c91c42,b76444ac-0ee1-41b4-8b7b-2de95850790f,"{Mon,Tue,Thu,Sat}",9:00 AM,6:45 PM
718d4be3-cf6e-44c3-85de-52a26ae9471e,8313185d-fc84-49ed-a14f-23b5a0fb7f0a,"{Wed,Thu,Fri,Sat}",9:00 AM,4:15 PM
0c882ad1-bde9-47a0-8790-adb62878b8b5,67225a09-11ad-4dc0-a774-2ef77dcfe4db,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:15 PM
aa5ca4f3-38c6-45f9-9afc-f547814184de,77a13634-b993-42b2-802d-679e4548e410,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:30 PM
a5789bde-1cdc-404d-b8de-1f4ddd6ac182,0b778c73-1b35-4ce9-b0e5-b5a77cdae017,"{Mon,Tue,Thu,Fri}",9:00 AM,5:30 PM
6ab5fd9c-210c-4c94-8021-518c4a10265e,711162fe-1471-4fe7-8339-c4973dc81a41,"{Tue,Fri,Sat}",9:00 AM,6:30 PM
0427799a-3a7e-464a-89ed-537f5379bbf5,4737d3e1-d347-4ef6-9795-08ca0719c98c,"{Mon,Tue,Thu}",9:00 AM,6:00 PM
0ac2427a-a751-4154-9c7f-845513446642,6e879ee3-1051-40b5-b992-eea403d297e0,"{Mon,Tue,Fri}",9:00 AM,4:00 PM
2af79ce0-0e6b-4aa0-8bbe-740624027844,806f5d52-f050-46d9-ab87-ab0ecfcc1f5c,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:00 PM
db69e125-b374-40dc-b24f-d841442a8ab0,79999af6-727b-4005-8ba1-e8190ab10256,"{Mon,Tue,Wed,Sat}",9:00 AM,6:15 PM
3ba8618d-9aec-4c2d-b0a5-a79621baf0fa,d3b7b030-6337-41d9-9aa1-f663f5a568a4,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,4:15 PM
8376d28f-7d1c-4c4f-bf68-3635cec310db,f217d459-9666-4f7f-9260-2e0dd9f0afd5,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:00 PM
37aa65cc-6a3a-4960-9a89-3140d1eef179,1f46f4a0-aafe-4d89-9055-c66b7ef8380f,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:00 PM
2593e4a0-7c8e-440d-8ae9-bc26913a5483,9fa41f3e-1f94-4c45-a046-5426c99549ce,"{Wed,Thu,Fri}",9:00 AM,4:30 PM
7a902dfa-7228-4cd8-9812-63ee64c617ad,89ebe5c6-82b5-4341-a189-cd40951913dd,"{Wed,Fri,Sat}",9:00 AM,6:45 PM
f5b69a25-c724-468b-8289-234dbedfa276,c912a006-f432-4b94-86be-18d8b42d11fe,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:45 PM
928e41e9-0510-4332-b24a-c4c7ae54d751,9dab08cd-0c2a-47b1-85b2-f185789a7ad8,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,6:30 PM
91c0cd0d-8b9c-47dc-862e-dcc17e8850a2,33a28da4-1294-4c59-9030-a5d81bdfbfce,"{Tue,Wed,Sat}",9:00 AM,6:00 PM
ff564c5f-4aef-42f3-aae5-05ff526814b0,99606d4e-fb48-4716-878a-550734ef8d5b,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,6:15 PM
df717af4-3f35-4721-b3e3-c8f5d1a7996f,02cf1df5-88cf-478f-bbb1-fa69a60ba342,"{Mon,Tue,Wed,Fri}",9:00 AM,5:00 PM
0f780fe3-d03c-4b97-8b75-0139087e91af,49d61ae2-2343-4df3-882b-3aaf42c00b1b,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,5:30 PM
f7503372-fe6a-46fd-9fcd-0b971b944e92,cf68a9f4-befd-4c43-b780-80948276c6ac,"{Wed,Thu,Fri}",9:00 AM,6:00 PM
adeb81fa-4fa5-412e-8a10-9bfc55a8bdab,1745e37f-5cbd-4724-bcba-8bb31f554c58,"{Mon,Tue,Fri}",9:00 AM,6:00 PM
57d44983-adf6-4a2c-9171-31a3635c6ffa,58194a3b-1844-4de1-a74e-3b0aa5f93b3c,"{Mon,Thu,Fri}",9:00 AM,4:15 PM
bfbc3f8c-061f-4e00-a0d1-84025e04d1b0,f64e3d77-df29-402c-91c2-fa5a17615088,"{Tue,Wed,Thu,Fri}",9:00 AM,6:45 PM
167aed14-8f27-4ade-b9b6-97e3e5201d6f,95ff7a90-b86a-4e97-af32-4ed961ad8f7c,"{Mon,Wed,Fri,Sat}",9:00 AM,6:00 PM
e6bc2057-188c-43b7-b649-e01fec87b3d8,3ee7522f-941d-4750-81ae-049e7aa6f19d,"{Tue,Fri,Sat}",9:00 AM,4:15 PM
3c18f0b0-c072-40a9-a38a-fe69158a7a83,0c8494f1-097e-467d-96a7-d736f1d4a040,"{Mon,Wed,Thu,Fri}",9:00 AM,4:00 PM
a36b32c2-24e3-4b36-91cb-e07e2b9411d6,f45abaf8-de08-4b6c-8e3e-cf1dcb566e40,"{Wed,Thu,Fri,Sat}",9:00 AM,6:15 PM
c941e2fc-65d8-4e3a-9d1d-de5d214e3133,9868379b-6b2d-43f8-a057-f7c29c4151a5,"{Wed,Fri,Sat}",9:00 AM,4:00 PM
05f532f1-f5ab-46ea-a8d7-61796f41b01e,ede719e1-32ff-4ebb-a7c2-929618371380,"{Tue,Wed,Fri,Sat}",9:00 AM,4:15 PM
175910d0-667a-4d6c-8453-a1b58207cde5,f99dc9b6-e243-410d-bf6a-8911821fb0f1,"{Mon,Tue,Thu,Sat}",9:00 AM,6:30 PM
d42447b2-0de5-47cd-8d88-6ae1698e5ed4,631b4016-6e40-4b21-8505-48d56fb298bc,"{Tue,Wed,Thu,Sat}",9:00 AM,6:30 PM
daa3d557-914f-41ed-8165-e285c9571570,5974d7e2-3287-44f8-b7dd-d72d2e792062,"{Tue,Wed,Thu}",9:00 AM,6:00 PM
857630d7-d6b5-4ce6-84d7-4fa70529456e,796760fb-cacd-4ac7-8523-68fcdac2a9a4,"{Mon,Wed,Thu,Fri}",9:00 AM,4:15 PM
563e9621-b1f6-4fa2-8a36-910ca8375cc4,3a5f981f-e6a5-44af-82cf-3b7f0379ccba,"{Mon,Wed,Thu,Fri}",9:00 AM,5:00 PM
e88924ed-cf03-4957-b586-94c12fc79e89,fd58c4b7-7f7e-4a8a-92ea-289dbb99dfd1,"{Mon,Tue,Fri,Sat}",9:00 AM,6:15 PM
41fe1062-dbf1-448e-ba02-64bd25cae0b7,d538b551-a712-4472-b575-b4a0fa178143,"{Tue,Thu,Fri,Sat}",9:00 AM,5:00 PM
3f31eea8-b6f8-4d04-955b-2c407ca450e2,c36db903-8a5f-4c49-9526-2465c18d0f74,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:30 PM
d336e9a3-a37a-45b3-90cc-0353e9a56865,de2f309d-61fc-45a5-af85-3e6722960f21,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,5:45 PM
60275055-b4e2-457b-bdc4-6b9310cb3ad3,b5de9cea-229d-4060-89f1-7b7b3b877241,"{Mon,Tue,Thu,Sat}",9:00 AM,6:45 PM
ff033a80-30d3-4ece-a01c-76117bbefa2b,0b2d6245-88b3-4c7f-9936-7e86cbbee735,"{Mon,Thu,Fri}",9:00 AM,4:45 PM
7fe58d39-639a-4c7c-bb95-0ec9694a6db3,3b76831e-680d-4ea1-b876-80e9c4966b1b,"{Mon,Wed,Fri}",9:00 AM,6:15 PM
2529351d-9ab5-46c3-9529-094b55156d29,ad4cf891-7ee9-4f00-9de0-11910b26169a,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:30 PM
915647ed-d98a-4791-ab96-b7abf685a8cb,8c866b9a-5d8e-419a-8e11-687e9cbc048d,"{Mon,Tue,Thu,Sat}",9:00 AM,6:30 PM
19779a00-af7f-4f24-b407-50621ca3edc9,50924aa7-846f-4327-9711-493a6b51e383,"{Mon,Tue,Wed,Fri}",9:00 AM,4:45 PM
6042e2b7-de7a-4a1d-b757-76cd1d884890,58d21cd6-8a50-44cd-ba0a-5e7355fad3ee,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:45 PM
dd8fb57c-f961-4063-a7f5-01d3044f0a92,ad36aff7-e790-4328-8226-e401598a4b4f,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,4:15 PM
4e354fae-ee29-4621-ae0d-d1e24ea50822,2e9e88ed-082f-4735-a27e-0b4220a67dc7,"{Mon,Tue,Wed,Thu}",9:00 AM,6:30 PM
8ee62601-5234-4151-8155-e12fbc26aeb5,8a56b7db-203d-4e48-9054-4252ebcf1430,"{Mon,Thu,Fri,Sat}",9:00 AM,5:15 PM
9b8e340e-806c-48a7-9fa2-529bf10878f6,525911b7-0e04-4aa4-b1e9-fca929733d4a,"{Mon,Tue,Fri,Sat}",9:00 AM,6:30 PM
53aa044f-01f8-4db0-8fc4-d8069af2b118,451762e8-27d3-405d-881e-36a326038bfc,"{Mon,Tue,Thu}",9:00 AM,5:30 PM
d43f403c-1df8-4727-97c5-ca5d04fc5fdb,11586194-f3bc-4cb5-b17d-3305d411c4af,"{Mon,Wed,Thu,Sat}",9:00 AM,4:00 PM
841576d4-8be1-4437-8aaa-f906cac1cd1f,e6bd4ad4-2aae-4bb2-92b0-9156bfaccee5,"{Mon,Thu,Sat}",9:00 AM,6:45 PM
b4803e0e-2307-4d58-990e-31f98f227aae,755c41cf-2fd3-4325-8d98-4a41671229a6,"{Tue,Fri,Sat}",9:00 AM,6:15 PM
4782aef7-9d69-4be9-a88d-87be54a3e110,7d969a9f-0bac-43eb-aeba-a4209be5c66a,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:30 PM
5a4125e9-48b9-4082-8ee6-658418171003,bd3b0dcb-8971-42e2-bedc-8da9bb7596ab,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,6:45 PM
64e30f4e-7b1d-48ec-8d33-43f24d182e86,967a41b0-da5a-48df-887a-7ca1bdf5a470,"{Tue,Thu,Fri,Sat}",9:00 AM,5:30 PM
3b562e83-6f73-4065-bb18-015847659fc8,c314efff-c03b-45c2-a18b-9d98528b2852,"{Mon,Tue,Thu,Sat}",9:00 AM,4:15 PM
54da7437-cee1-495a-bb1b-11b2aaf044ac,903649be-a45d-48f2-9307-2a973aa66e0a,"{Mon,Tue,Thu,Sat}",9:00 AM,6:15 PM
7bdc9941-0e0a-454a-a082-cbceece09096,93314bf7-3ea3-4689-8fb9-a99b952a297c,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:15 PM
a8d96ffa-d304-4950-95e2-96c513d420eb,1d99d299-0f7c-427c-8087-26f0d36e0bb6,"{Wed,Thu,Fri,Sat}",9:00 AM,4:00 PM
16197050-83e5-4ad7-9a56-12673ae819e2,b93b2caa-d4c9-4091-a7c1-43e7960d6991,"{Tue,Wed,Sat}",9:00 AM,4:15 PM
b9c26376-1dcc-45ad-bd7f-670cec942fba,ec3f14b3-9a40-4c79-b2ae-5761d5456ac7,"{Mon,Tue,Wed,Fri}",9:00 AM,6:00 PM
26dc1fb0-7ab0-42ad-966e-8a3d37d8923b,6f154797-e5d8-4d06-8ce3-c223c1195527,"{Mon,Tue,Thu,Fri}",9:00 AM,6:15 PM
ff4c5ecf-1a7f-4ae0-88cb-b80adf770a67,fe5ec7d3-456b-4263-b012-83f16580dcb2,"{Mon,Wed,Fri,Sat}",9:00 AM,5:30 PM
0c764f1a-adf1-471a-beea-253f9ed521d5,e975e0b2-b169-484e-9504-eeb3ab0b32f5,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:30 PM
82096959-ec83-430b-816f-5114f3097301,ace2905c-3af1-4e19-bed2-298d6404c8ce,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:00 PM
4ed5de49-c48e-4637-b3e1-bb5353584c38,84bc11ad-b769-4991-a6a9-a786216a4412,"{Wed,Fri,Sat}",9:00 AM,4:30 PM
933bdcb1-a484-40a5-8c0b-8c2f27ecc16b,ebbe6d68-a32a-4658-aa85-700498927931,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:30 PM
89aedeba-4d61-457b-b23f-5c8d0b9ec552,67cfce11-8d70-4f81-b9e0-80fb58dbe976,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:45 PM
9c60007c-1a55-461d-952c-e8a656b89f00,790e3aa7-ef3c-4acf-99c6-be6465c1234e,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:00 PM
9796d3d3-aac3-464e-aeff-b81078c589ae,c98a5fbc-e2db-4bcc-a332-188bbf186df9,"{Mon,Thu,Fri}",9:00 AM,5:45 PM
3815ceb2-3405-4469-ac5c-a94359d32436,9f34bd74-a231-4dc3-8878-09a94e9b047e,"{Mon,Tue,Wed,Thu}",9:00 AM,4:00 PM
2b00fab1-8998-4bfe-88b7-e02427f04066,dd370a15-3b02-4b51-b43e-2fb6e1ab2ad2,"{Mon,Tue,Thu,Fri}",9:00 AM,6:15 PM
5704a238-8336-42ed-974d-ac31a68373a8,0256e3f4-1aef-478a-be57-79d39f831532,"{Tue,Thu,Fri,Sat}",9:00 AM,6:30 PM
4f28e928-ac71-4132-b7ef-6390ca73e08a,5241732c-2c56-46a3-85a7-fb5b7f4ddd36,"{Mon,Wed,Thu}",9:00 AM,4:45 PM
d29d1ee7-95a3-4692-b3d3-83092f17d0db,70700263-e192-44e5-8f90-9fc4d3f9af15,"{Wed,Thu,Fri,Sat}",9:00 AM,6:00 PM
5fc17d6c-2d9d-485b-8fbb-25e87cdc0063,53a90e51-fba1-4929-9878-53e215cafcc5,"{Mon,Thu,Sat}",9:00 AM,6:15 PM
64dd6a59-9364-4846-9e23-db25a587d454,e6fcf380-0646-4901-8e53-6465ce3df0cc,"{Mon,Tue,Fri}",9:00 AM,6:45 PM
40050593-172e-463f-8c64-657b86e1dd8c,ee60bd88-5014-49cc-907f-0bb8e900b939,"{Mon,Tue,Wed,Thu}",9:00 AM,4:30 PM
b9453479-24a3-418f-9da5-0d611ebf5f9f,6a150c75-1310-4115-adf3-0214e338710b,"{Mon,Tue,Thu}",9:00 AM,6:45 PM
e53a9cd9-351a-49d0-8de1-8c2b38417ed3,059ff6cc-9cee-46b0-bc09-92633a2fb5bd,"{Mon,Thu,Fri}",9:00 AM,5:15 PM
0f11414a-1f42-4c40-92d9-e6ecd54bf84b,b8830505-cc37-49d6-97f8-9b1b7192930b,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:00 PM
098b2ecb-4c33-44af-8442-bf5d71d62c4c,ac6faab9-43ae-4194-8e90-5bcec9e8029a,"{Mon,Tue,Fri}",9:00 AM,5:45 PM
11f5d6db-c08c-49c8-9056-7f75419085a9,e4768a31-1b76-4064-b517-c7ef210bde9f,"{Mon,Tue,Wed,Sat}",9:00 AM,5:45 PM
2709fe3c-eba1-4676-9636-9b2e3ec8c176,80e3ba4a-ac53-4f6d-ab73-c11919365c23,"{Tue,Thu,Fri,Sat}",9:00 AM,4:45 PM
842397e0-a707-48c9-aaaf-0d3201642e77,2e382623-6762-4a06-8e90-d63256bc95d4,"{Mon,Tue,Wed,Thu}",9:00 AM,4:30 PM
5619caf5-1fd0-489a-8056-360a88b3cca6,423f2804-402b-45d8-ba2a-ce9a35b520db,"{Mon,Tue,Thu,Sat}",9:00 AM,5:00 PM
dab07d38-60ae-46a5-a649-8f7f166677ba,0ac8b119-8000-4133-8769-71603ded9d8a,"{Mon,Wed,Thu,Fri}",9:00 AM,4:15 PM
fc9ec0d2-6ef9-4870-aa9b-54bf4cc7ed36,f934d95a-112b-4fb8-ae26-5e93d65d42ac,"{Wed,Thu,Fri}",9:00 AM,6:30 PM
bdbb62d7-8921-472c-97f2-bf0c60f565d6,4ed85fcb-3d42-4dcf-a612-616b4ff640bf,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:45 PM
06387626-2ba6-4974-b186-26379b58f693,b392b7c6-23ce-460b-a544-7ec46e23a652,"{Tue,Wed,Fri,Sat}",9:00 AM,5:15 PM
110e885a-8309-419d-af82-686c766a1007,18e69b35-5c49-48fc-a1aa-21ca15f2a8ce,"{Tue,Thu,Sat}",9:00 AM,4:45 PM
bda3f90d-5e3f-41c9-8f8f-4e90c9b01052,611f9058-74de-40ed-b461-62a0a2bb867e,"{Mon,Tue,Wed,Sat}",9:00 AM,5:15 PM
2bc07fc7-f0ee-419c-9062-ac279f3850eb,d23e076e-0a0c-4415-b9e1-189ef35d1892,"{Tue,Thu,Fri,Sat}",9:00 AM,5:45 PM
89ecbdc1-4dc5-4ed7-bc45-96d0683f31d1,cbb67ff2-9c78-4a2b-90e5-9b2dfd9c454c,"{Tue,Wed,Sat}",9:00 AM,6:45 PM
606bae2c-b024-49fa-a771-033629fc86b1,4f6779ad-122a-4981-9022-9e2cead723d7,"{Wed,Fri,Sat}",9:00 AM,4:15 PM
dbc2f8b8-3281-491c-8dcb-6245b6337323,a00eeb81-f41e-4c75-ab7b-50b1cac02f7b,"{Tue,Thu,Fri,Sat}",9:00 AM,4:00 PM
a29f7cc5-6c11-48b9-9c7f-5e141c412570,83bdcf9a-ec57-41b9-a0db-3f32e48517d3,"{Tue,Wed,Sat}",9:00 AM,5:15 PM
8375a0e2-91f8-4856-985f-b3bf523d9a08,612bdf6e-c76a-49f6-8aa5-3b0659caff40,"{Mon,Tue,Sat}",9:00 AM,4:30 PM
1bcfcda7-582a-4a5c-9288-48872eb972d0,140dd77e-c1f6-47dc-a959-3cc27309af9e,"{Mon,Thu,Fri,Sat}",9:00 AM,5:15 PM
85251670-1a31-4cf4-8c93-8c3d017753b0,cb379bd0-3d4d-4adb-ba07-e84d4bc1477c,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:30 PM
3ffe6f8f-39f5-4bd0-b3b5-6ab91acacde1,a72a0cdd-6a72-4d30-bef7-1c00a810b11b,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:45 PM
33320af2-9605-4a3c-aa7b-52c30ebfd14e,123e7010-38b6-4d58-8661-a08d3d8e3dec,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:30 PM
a15ce416-59f8-4f5e-a85e-aad972339107,8d3044f0-976f-4177-a5be-f2a98c735509,"{Mon,Wed,Thu,Fri}",9:00 AM,6:30 PM
8b3ae6b5-e4c3-464b-96bd-4197922f982a,f2232c69-41de-4be1-bc6d-5776e9eaa724,"{Mon,Tue,Fri,Sat}",9:00 AM,5:15 PM
8baab3fa-632a-425c-9999-0604bcb4e1ed,c5c11c6c-3080-443a-86d9-d0d7b2787e16,"{Mon,Wed,Fri,Sat}",9:00 AM,6:15 PM
30b6cbc2-5f33-41a0-99fb-53129d8add28,99c2fcf4-009a-4e28-a856-56b2e5327628,"{Mon,Wed,Thu,Fri}",9:00 AM,6:00 PM
10d37b90-fba4-4980-bd47-eec49eb780ff,43a4cd3a-9d69-4701-8d9f-147e2c3e2ee8,"{Mon,Tue,Sat}",9:00 AM,5:45 PM
be9a6718-ccc0-4817-bd30-3355109fc62e,290a8638-14bc-45e1-b892-14371589107b,"{Mon,Tue,Sat}",9:00 AM,6:30 PM
2620bc4d-c974-40a1-ba2b-c0c1b3f4c21d,3fbf560b-c9f3-41eb-8850-4da82f044020,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:00 PM
961530ac-ff53-4f17-9715-269438c6293c,4c93a3f8-6b13-462f-97bd-804882d4e159,"{Tue,Thu,Sat}",9:00 AM,4:00 PM
0b5d0f01-29bb-4ccc-ad4a-63794b11ff97,309f01ce-233c-4a54-8362-54a1dd3f5cf2,"{Mon,Tue,Wed}",9:00 AM,6:15 PM
